Temperature,Humidity,Light,CO2,HumidityRatio,Label
0.848708487,0.646413502,0,0.266634561,0.003851369,0
0.848708487,0.64556962,0,0.265350349,0.00384631,0
0.848708487,0.644177215,0,0.26462798,0.003837962,0
0.848708487,0.640337553,0,0.263263504,0.003814946,0
0.848708487,0.644177215,0,0.26390561,0.003837962,0
0.851168512,0.637890295,0,0.266474035,0.003814434,0
0.852398524,0.640379747,0,0.266554298,0.003836536,0
0.848708487,0.63628692,0,0.266955614,0.003790666,0
0.848708487,0.639113924,0,0.265591139,0.003807611,0
0.848708487,0.650632911,0,0.265350349,0.003876665,0
0.848708487,0.650506329,0,0.266313508,0.003875906,0
0.848708487,0.640253165,0,0.261979292,0.00381444,0
0.848708487,0.640253165,0,0.260052974,0.00381444,0
0.848708487,0.644936709,0,0.261136528,0.003842515,0
0.848708487,0.640253165,0,0.262942451,0.00381444,0
0.846658467,0.643037975,0,0.26486877,0.003819275,0
0.848708487,0.642911392,0,0.265109559,0.003830374,0
0.848708487,0.64556962,0,0.263424031,0.00384631,0
0.848708487,0.64278481,0,0.261979292,0.003829616,0
0.848708487,0.64556962,0,0.260534553,0.00384631,0
0.846658467,0.647848101,0,0.263424031,0.003848021,0
0.844608446,0.644177215,0,0.260775343,0.003814236,0
0.846658467,0.644177215,0,0.261256923,0.003826083,0
0.846658467,0.642911392,0,0.26390561,0.003818518,0
0.846658467,0.649240506,0,0.262942451,0.003856343,0
0.846658467,0.643544304,0,0.261618107,0.003822301,0
0.848708487,0.640253165,0,0.261979292,0.00381444,0
0.848708487,0.640253165,0,0.261256923,0.00381444,0
0.848708487,0.643797468,0,0.2602135,0.003835686,0
0.848708487,0.648101266,0,0.261497712,0.003861487,0
0.848708487,0.646329114,0,0.263102978,0.003850863,0
0.848708487,0.648101266,0,0.262460872,0.003861487,0
0.848708487,0.645443038,0,0.261256923,0.003845551,0
0.852398524,0.640379747,0,0.257645076,0.003836536,0
0.852398524,0.642848101,0,0.259089815,0.003851415,0
0.852398524,0.646582278,0,0.259812184,0.003873927,0
0.854448544,0.644177215,0,0.260534553,0.003871399,0
0.856498565,0.637890295,0,0.261016133,0.003845267,0
0.856498565,0.635443038,0,0.257645076,0.003830424,0
0.856498565,0.636708861,0,0.261016133,0.003838102,0
0.859505262,0.633755274,0,0.257163496,0.003837563,0
0.86100861,0.632911392,0,0.256200337,0.003841124,0
0.86100861,0.632911392,0,0.257404286,0.003841124,0
0.86100861,0.633755274,0,0.258929288,0.003846277,0
0.858753588,0.632911392,0,0.259571394,0.003828077,0
0.859505262,0.633755274,0,0.260052974,0.003837563,0
0.856498565,0.634177215,0,0.258608235,0.003822747,0
0.856498565,0.634177215,0,0.260052974,0.003822747,0
0.858753588,0.635443038,0,0.258126655,0.003843484,0
0.858753588,0.635443038,0,0.256441127,0.003843484,0
0.859505262,0.635443038,0,0.256200337,0.003847847,0
0.858753588,0.635443038,0,0.260052974,0.003843484,0
0.856498565,0.635443038,0,0.259571394,0.003830424,0
0.859505262,0.637890295,0,0.259731921,0.003862758,0
0.86100861,0.637130802,0,0.255879284,0.003866891,0
0.86100861,0.635443038,0,0.25282928,0.003856584,0
0.86100861,0.635443038,0,0.254274019,0.003856584,0
0.856498565,0.64278481,0,0.256681917,0.003874956,0
0.858753588,0.637974684,0,0.255477968,0.003858892,0
0.857626076,0.637974684,0,0.255959547,0.003852331,0
0.856498565,0.637974684,0,0.256200337,0.003845779,0
0.856498565,0.637974684,0,0.255397704,0.003845779,0
0.856498565,0.637974684,0,0.254755598,0.003845779,0
0.856498565,0.642953587,0,0.253952966,0.00387598,0
0.856498565,0.64278481,0,0.254755598,0.003874956,0
0.856498565,0.640253165,0,0.2523477,0.003859599,0
0.856498565,0.64278481,0,0.254755598,0.003874956,0
0.856498565,0.642911392,0,0.254033229,0.003875724,0
0.856498565,0.641518987,0,0.254755598,0.003867278,0
0.856498565,0.646582278,0,0.255237178,0.003897992,0
0.856498565,0.64278481,0,0.253792439,0.003874956,0
0.856498565,0.64278481,0,0.254274019,0.003874956,0
0.856498565,0.641940928,0,0.25331086,0.003869837,0
0.856498565,0.641518987,0,0.253551649,0.003867278,0
0.856498565,0.645443038,0,0.252106911,0.003891081,0
0.855131885,0.641940928,0,0.25282928,0.003861859,0
0.856498565,0.64278481,0,0.25331086,0.003874956,0
0.855131885,0.641940928,0,0.255558231,0.003861859,0
0.856498565,0.64278481,0,0.256200337,0.003874956,0
0.854448544,0.645443038,0,0.254514809,0.003879054,0
0.852398524,0.644177215,0,0.25331086,0.003859428,0
0.852398524,0.647172996,0,0.253150333,0.003877488,0
0.852398524,0.64278481,0,0.249699013,0.003851034,0
0.852398524,0.64464135,0,0.251384541,0.003862226,0
0.856498565,0.64556962,0,0.2523477,0.003891849,0
0.852398524,0.652468354,0,0.253952966,0.003909414,0
0.852398524,0.646835443,0,0.252187174,0.003875453,0
0.852398524,0.648101266,0,0.251866121,0.003883085,0
0.852398524,0.650506329,0,0.25258849,0.003897585,0
0.852398524,0.655611814,0,0.2523477,0.003928368,0
0.852398524,0.64556962,0,0.251866121,0.003867822,0
0.852398524,0.64556962,0,0.249939803,0.003867822,0
0.852398524,0.651898734,0,0.249458223,0.00390598,0
0.854448544,0.650632911,0,0.247531905,0.00391044,0
0.856498565,0.655443038,0,0.248254274,0.003951749,0
0.856498565,0.651772152,0,0.249458223,0.003929477,0
0.86100861,0.648101266,0,0.249939803,0.003933894,0
0.86100861,0.650632911,0,0.2523477,0.003949358,0
0.86100861,0.645443038,0,0.251866121,0.003917657,0
0.86100861,0.645443038,0,0.250421382,0.003917657,0
0.86100861,0.648101266,0,0.249939803,0.003933894,0
0.86100861,0.645443038,0,0.249939803,0.003917657,0
0.86100861,0.640253165,0,0.249458223,0.003885959,0
0.86100861,0.64556962,0,0.251866121,0.00391843,0
0.86100861,0.64278481,0,0.251866121,0.003901421,0
0.86100861,0.646329114,0,0.254113492,0.003923069,0
0.858753588,0.648101266,0,0.2523477,0.00392053,0
0.856498565,0.649367089,0,0.251143752,0.003914886,0
0.858001913,0.651476793,0,0.251705594,0.00393661,0
0.856498565,0.648101266,0,0.2523477,0.003907207,0
0.856498565,0.648101266,0,0.2523477,0.003907207,0
0.856498565,0.650506329,0,0.2523477,0.003921798,0
0.854448544,0.649367089,0,0.250662172,0.003902785,0
0.852398524,0.64978903,0,0.249458223,0.00389326,0
0.852398524,0.64978903,0,0.250421382,0.00389326,0
0.852398524,0.651772152,0,0.250421382,0.003905217,0
0.852398524,0.650632911,0,0.250662172,0.003898348,0
0.852398524,0.652236287,0,0.251224015,0.003908015,0
0.852398524,0.651772152,0,0.253551649,0.003905217,0
0.852398524,0.653037975,0,0.250180592,0.003912849,0
0.852398524,0.65556962,0,0.250662172,0.003928114,0
0.856498565,0.656835443,0,0.248976643,0.003960198,0
0.852398524,0.648101266,0,0.248013484,0.003883085,0
0.854448544,0.649367089,0.004427577,0.246809535,0.003902785,0
0.858753588,0.648101266,0.008855155,0.246568745,0.00392053,0
0.858753588,0.648101266,0.008855155,0.248735854,0.00392053,0
0.86100861,0.64556962,0.008855155,0.251384541,0.00391843,0
0.86100861,0.64556962,0.008855155,0.251384541,0.00391843,0
0.86100861,0.648101266,0.008855155,0.250662172,0.003933894,0
0.86100861,0.644177215,0.008855155,0.249458223,0.003909926,0
0.86100861,0.64278481,0.008855155,0.251705594,0.003901421,0
0.86100861,0.64278481,0.008855155,0.251384541,0.003901421,0
0.86100861,0.64278481,0.005903437,0.251384541,0.003901421,0
0.86100861,0.64278481,0.005903437,0.248174011,0.003901421,0
0.86100861,0.64278481,0.008855155,0.248254274,0.003901421,0
0.859505262,0.646413502,0.005903437,0.24865559,0.003914695,0
0.86100861,0.648101266,0.008855155,0.250902962,0.003933894,0
0.858001913,0.647257384,0.008433481,0.249618749,0.003910954,0
0.856498565,0.648101266,0.003795066,0.248735854,0.003907207,0
0.856498565,0.648101266,0.003795066,0.247692431,0.003907207,0
0.856498565,0.649367089,0.003795066,0.247291115,0.003914886,0
0.856498565,0.655443038,0.003795066,0.248013484,0.003951749,0
0.856498565,0.650632911,0.015180266,0.247050325,0.003922566,0
0.856498565,0.648101266,0.015180266,0.246568745,0.003907207,0
0.854448544,0.649367089,0.011701455,0.247531905,0.003902785,0
0.854448544,0.649367089,0.004743833,0.248495064,0.003902785,0
0.856498565,0.650632911,0.0056926,0.246568745,0.003922566,0
0.856498565,0.648101266,0.008222644,0.247772694,0.003907207,0
0.86100861,0.649367089,0.006957622,0.248254274,0.003941626,0
0.86100861,0.652151899,0.009487666,0.245605586,0.003958637,0
0.86237529,0.648101266,0.009487666,0.248495064,0.003942013,0
0.863058631,0.64556962,0.010752688,0.249699013,0.003930566,0
0.865108651,0.641518987,0.008855155,0.249939803,0.00391784,0
0.867842012,0.640337553,0.014969429,0.250421382,0.003926722,0
0.869208692,0.640379747,0.019607843,0.249458223,0.003935076,0
0.870438704,0.638734177,0.014969429,0.248174011,0.003932179,0
0.870438704,0.637974684,0.014969429,0.247371378,0.003927474,0
0.872898729,0.637974684,0.019607843,0.249939803,0.003942048,0
0.869208692,0.637974684,0.01201771,0.249939803,0.003920204,0
0.869208692,0.640253165,0.01201771,0.247050325,0.003934293,0
0.869208692,0.640253165,0.01201771,0.250662172,0.003934293,0
0.869208692,0.638734177,0.01201771,0.249618749,0.003924901,0
0.867842012,0.637974684,0.01201771,0.248495064,0.003912141,0
0.865108651,0.640253165,0.01201771,0.249939803,0.003910061,0
0.867158672,0.641518987,0.02340291,0.247531905,0.003929964,0
0.869208692,0.637974684,0.02340291,0.248495064,0.003920204,0
0.869208692,0.637974684,0.02340291,0.247050325,0.003920204,0
0.869208692,0.637974684,0.019397006,0.246568745,0.003920204,0
0.869208692,0.636708861,0.021189121,0.246087166,0.003912377,0
0.869208692,0.637974684,0.020872865,0.248013484,0.003920204,0
0.869208692,0.639113924,0.026565465,0.248735854,0.003927249,0
0.869208692,0.637974684,0.033523087,0.249458223,0.003920204,0
0.870438704,0.640337553,0.031414716,0.248174011,0.003942112,0
0.871053711,0.639113924,0.037001898,0.247531905,0.003938177,0
0.871668717,0.638734177,0.035842294,0.246568745,0.003939469,0
0.872898729,0.640379747,0.037001898,0.245124007,0.003957003,0
0.872898729,0.639578059,0.040902382,0.245605586,0.003952018,0
0.872898729,0.64164557,0.207779886,0.249939803,0.003964875,1
0.872898729,0.645485232,0.31583386,0.25282928,0.003988753,0
0.872898729,0.64464135,0.322791482,0.254595072,0.003983505,0
0.872898729,0.64371308,0.320472275,0.258126655,0.003977732,1
0.872898729,0.650632911,0.323213156,0.25652139,0.004020769,1
0.874265409,0.648101266,0.317520557,0.258126655,0.004013271,1
0.87699877,0.648101266,0.328905756,0.259410868,0.004029812,1
0.881508815,0.654177215,0.310562935,0.260052974,0.004095523,1
0.881508815,0.649367089,0.321315623,0.26438719,0.004065212,1
0.881508815,0.649367089,0.321315623,0.26462798,0.004065212,1
0.884583846,0.648734177,0.323529412,0.263424031,0.004080035,1
0.884242176,0.648101266,0.314358001,0.26438719,0.004073936,1
0.884583846,0.655632911,0.31372549,0.269684565,0.00412371,1
0.886975536,0.661603375,0.321104786,0.278031945,0.004176492,1
0.886975536,0.654767932,0.322369808,0.278834577,0.004133056,1
0.885608856,0.650632911,0.335230867,0.274500361,0.004098361,1
0.888683887,0.654873418,0.333965844,0.276306285,0.004144344,1
0.889708897,0.654177215,0.326375712,0.278593788,0.004146284,1
0.889708897,0.654810127,0.337760911,0.281964845,0.004150322,1
0.889708897,0.654810127,0.341081594,0.282807609,0.004150322,1
0.893398934,0.652911392,0.342188488,0.281724055,0.004161185,1
0.893398934,0.655527426,0.353573688,0.281403002,0.00417797,1
0.893398934,0.655443038,0.358212102,0.283650373,0.004177428,1
0.896473965,0.656898734,0.351676154,0.283289189,0.004206122,1
0.894765614,0.656371308,0.357368754,0.283168794,0.004191969,1
0.897498975,0.654177215,0.368753953,0.283168794,0.00419502,1
0.897498975,0.65056962,0.360689437,0.282687214,0.00417173,1
0.897498975,0.650632911,0.361796331,0.281724055,0.004172139,1
0.898626486,0.650632911,0.37254902,0.278834577,0.004179195,1
0.900505672,0.652151899,0.370229812,0.280600369,0.00420083,1
0.899753998,0.655443038,0.374762808,0.281964845,0.004217421,1
0.90303403,0.651202532,0.374130297,0.284131953,0.004210589,1
0.904742381,0.648945148,0.38456673,0.283489847,0.004206641,1
0.906109061,0.647468354,0.383617963,0.282446424,0.004205598,1
0.907475741,0.64464135,0.380771664,0.282526688,0.004195684,1
0.909184092,0.644177215,0.380771664,0.283048399,0.004203371,1
0.911131611,0.643481013,0.384724858,0.284131953,0.004211045,1
0.911131611,0.640949367,0.392631246,0.282807609,0.004194365,1
0.910209102,0.637974684,0.407337128,0.282687214,0.004169014,1
0.91297663,0.637341772,0.398165718,0.278834577,0.004182118,1
0.913899139,0.637974684,0.417457306,0.278593788,0.004192075,1
0.914924149,0.637974684,0.406388362,0.279918131,0.0041985,1
0.915265819,0.637974684,0.401855366,0.278834577,0.004200644,1
0.915949159,0.637341772,0.4128716,0.282205634,0.004200735,1
0.9166325,0.63628692,0.418511491,0.280279316,0.004198019,1
0.9166325,0.637130802,0.431372549,0.277229312,0.004203624,1
0.919126691,0.635443038,0.421884883,0.28136287,0.004208058,1
0.91799918,0.634177215,0.433902593,0.281483265,0.004192554,1
0.91799918,0.632827004,0.424625764,0.282366161,0.004183568,1
0.922509225,0.633544304,0.442125237,0.28184445,0.004216633,1
0.922509225,0.635443038,0.451929159,0.278593788,0.004229356,1
0.922509225,0.634177215,0.446236559,0.279556947,0.004220874,1
0.922509225,0.630822785,0.645951929,0.278112208,0.004198397,1
0.922509225,0.628860759,0.453510436,0.277871418,0.004185251,1
0.922509225,0.628227848,0.459519292,0.27546352,0.004181011,1
0.924559246,0.629556962,0.464263125,0.276547074,0.004202749,1
0.924559246,0.630126582,0.478810879,0.280038526,0.004206577,1
0.926609266,0.625316456,0.466951297,0.273537202,0.00418703,1
0.925584256,0.62835443,0.468058191,0.274018782,0.004201084,1
0.926609266,0.631139241,0.464263125,0.278031945,0.004226284,1
0.926609266,0.63221519,0.473592663,0.280881291,0.004233537,1
0.927975946,0.630126582,0.462998102,0.283008267,0.004228062,1
0.928659287,0.630316456,0.459677419,0.281724055,0.004233654,0
0.929342627,0.632827004,0.466160658,0.286058271,0.004254963,0
0.930709307,0.63221519,0.457621758,0.287984589,0.004259487,0
0.930709307,0.632911392,0.447185326,0.286780641,0.00426421,0
0.931631816,0.637341772,0.455724225,0.291114857,0.004300171,0
0.931631816,0.634113924,0.451929159,0.295208283,0.004278243,0
0.934399344,0.631518987,0.469955724,0.291114857,0.004278213,1
0.931939319,0.631983122,0.458570525,0.293763544,0.004265722,1
0.934399344,0.630189873,0.45398482,0.29292078,0.004269147,1
0.934399344,0.625886076,0.457621758,0.285576692,0.004239792,1
0.935766024,0.629367089,0.459835547,0.282687214,0.004272218,1
0.936449364,0.631518987,0.455724225,0.286901035,0.004291289,1
0.937132705,0.629282701,0.458570525,0.287181957,0.004280339,1
0.938499385,0.629493671,0.45683112,0.288225379,0.0042905,1
0.942906929,0.625886076,0.467109424,0.288947749,0.004293795,1
0.945059451,0.628987342,0.463630614,0.289790513,0.004329047,1
0.948476151,0.621012658,0.469112376,0.290071434,0.00429553,1
0.953054531,0.62278481,0.470430108,0.290753672,0.004337251,1
0.954899549,0.620253165,0.472169513,0.292559595,0.004331337,1
0.954899549,0.61556962,0.474383302,0.290633277,0.004298405,1
0.954899549,0.617468354,0.474383302,0.290633277,0.004311756,1
0.954899549,0.616202532,0.467583808,0.291355647,0.004302855,1
0.954899549,0.613417722,0.474383302,0.293763544,0.004283275,1
0.954899549,0.614367089,0.474383302,0.292078016,0.00428995,1
0.953669537,0.617552743,0.474383302,0.29071354,0.004304488,1
0.953054531,0.613734177,0.475964579,0.291114857,0.004273787,1
0.953669537,0.614936709,0.48513599,0.29071354,0.004286128,1
0.954899549,0.614177215,0.480497575,0.288947749,0.004288615,1
0.953054531,0.613797468,0.475964579,0.289188538,0.004274231,1
0.953669537,0.614177215,0.482816783,0.291034593,0.004280797,1
0.952439524,0.615021097,0.484292642,0.292479332,0.004278904,1
0.953054531,0.619556962,0.482764073,0.294124729,0.004314615,1
0.95397704,0.619556962,0.492409867,0.296291837,0.004320525,1
0.953669537,0.617468354,0.489563567,0.292479332,0.004303895,1
0.954899549,0.616898734,0.495256167,0.293041175,0.00430775,1
0.954899549,0.619324894,0.489563567,0.292639859,0.00432481,1
0.954899549,0.618396625,0.481973435,0.293763544,0.004318283,1
0.954899549,0.620822785,0.489563567,0.293281965,0.004335343,1
0.954899549,0.622151899,0.495256167,0.297375391,0.004344689,1
0.956949569,0.62278481,0.495256167,0.29857934,0.004362383,1
0.955924559,0.619556962,0.500948767,0.298097761,0.004333024,1
0.95899959,0.616202532,0.489563567,0.292559595,0.004329093,1
0.954899549,0.618481013,0.4971537,0.291837226,0.004318876,1
0.954899549,0.620886076,0.503795066,0.295689863,0.004335788,1
0.954899549,0.617531646,0.500948767,0.296653022,0.004312201,1
0.954899549,0.616835443,0.500948767,0.295689863,0.004307305,1
0.954899549,0.619324894,0.504743833,0.294084597,0.00432481,1
0.954899549,0.622151899,0.503795066,0.293763544,0.004344689,1
0.956266229,0.621940928,0.493358634,0.296331969,0.004352018,1
0.956949569,0.62278481,0.489563567,0.299662894,0.004362383,1
0.95899959,0.626455696,0.489563567,0.304839875,0.004401636,1
0.95797458,0.627658228,0.499841872,0.310739225,0.004403449,1
0.95763291,0.631054852,0.500948767,0.313668834,0.004425205,1
0.95899959,0.631518987,0.489563567,0.317722129,0.004437466,1
0.95899959,0.628417722,0.491302973,0.31800305,0.00441552,1
0.95899959,0.626582278,0.489563567,0.311774621,0.004402532,1
0.95899959,0.621940928,0.489563567,0.307568826,0.004369691,1
0.960127101,0.631012658,0.495256167,0.30989646,0.004441299,1
0.961254613,0.63221519,0.496995572,0.312545148,0.004457266,1
0.95899959,0.632911392,0.489563567,0.317842523,0.00444732,1
0.962382124,0.637341772,0.495256167,0.324705033,0.004501185,1
0.962006287,0.641350211,0.500948767,0.326992536,0.004527178,1
0.962382124,0.647468354,0.496995572,0.336022153,0.004573229,1
0.963509635,0.645443038,0.489563567,0.337587286,0.004566441,1
0.963509635,0.637974684,0.496995572,0.33867084,0.00451322,1
0.963509635,0.64164557,0.498734978,0.335420178,0.004539378,1
0.963509635,0.648101266,0.498734978,0.336383337,0.004585386,1
0.964534645,0.640949367,0.497628083,0.34529256,0.004541307,1
0.966584666,0.639683544,0.503320683,0.34481098,0.004546053,1
0.967609676,0.639113924,0.507906388,0.340476764,0.004548873,1
0.966584666,0.640886076,0.496521189,0.337346497,0.004554662,1
0.967609676,0.641940928,0.496521189,0.337747813,0.004569142,1
0.967609676,0.64278481,0.496521189,0.338068866,0.004575193,1
0.967609676,0.644873418,0.496521189,0.340316237,0.004590169,1
0.967609676,0.64371308,0.503004428,0.341560318,0.004581849,1
0.969659697,0.644177215,0.501265022,0.345172165,0.004599111,1
0.968634686,0.643481013,0.492726123,0.34457019,0.00458714,1
0.969659697,0.64278481,0.492726123,0.339754394,0.004589097,1
0.969659697,0.644177215,0.498418722,0.340597159,0.004599111,1
0.971709717,0.64978903,0.496521189,0.341600449,0.004653571,1
0.970684707,0.647468354,0.504111322,0.3443294,0.0046298,1
0.971709717,0.644177215,0.501265022,0.346737298,0.004613083,1
0.971709717,0.64556962,0.504111322,0.346737298,0.004623128,1
0.972632226,0.646139241,0.501265022,0.344088611,0.004633557,1
0.973554736,0.64278481,0.492726123,0.341921503,0.004615616,1
0.971709717,0.64278481,0.500316256,0.340797817,0.004603038,1
0.971709717,0.64278481,0.501265022,0.338791235,0.004603038,1
0.972632226,0.64278481,0.504111322,0.342282687,0.004609323,1
0.971709717,0.640337553,0.504111322,0.339834658,0.004585383,1
0.975399754,0.641518987,0.504111322,0.339272815,0.004619043,1
0.973554736,0.642151899,0.506799494,0.340717554,0.004611038,1
0.975399754,0.640886076,0.506799494,0.339995184,0.004614453,1
0.975399754,0.640253165,0.507695551,0.336784654,0.004609862,1
0.975399754,0.640886076,0.504111322,0.337226102,0.004614453,1
0.975399754,0.641940928,0.507695551,0.337908339,0.004622104,1
0.975399754,0.641518987,0.504111322,0.337587286,0.004619043,1
0.975399754,0.64278481,0.508032891,0.337250181,0.004628225,1
0.977449774,0.641518987,0.511954459,0.336913075,0.004633061,1
0.978474785,0.641518987,0.509329538,0.338068866,0.004640084,1
0.979499795,0.641518987,0.501897533,0.338068866,0.004647116,1
0.979499795,0.646329114,0.511068944,0.340155711,0.004682223,1
0.978474785,0.644873418,0.513915244,0.340356369,0.004664528,1
0.979499795,0.642848101,0.511068944,0.337346497,0.004656816,1
0.979499795,0.641940928,0.511068944,0.33325307,0.004650195,1
0.979499795,0.640253165,0.511068944,0.332450437,0.004637878,1
0.980627306,0.639683544,0.504237824,0.333927281,0.004641445,1
0.979499795,0.637974684,0.507273877,0.331647805,0.004621251,1
0.979499795,0.638544304,0.505376344,0.32807609,0.004625407,1
0.979499795,0.637974684,0.508222644,0.328437274,0.004621251,1
0.979499795,0.637974684,0.508855155,0.325547797,0.004621251,1
0.979499795,0.636075949,0.505376344,0.326029376,0.004607395,1
0.979499795,0.637974684,0.519080751,0.324424111,0.004621251,1
0.979499795,0.637974684,0.509962049,0.326992536,0.004621251,1
0.979499795,0.637130802,0.511912292,0.326189903,0.004615093,1
0.981754818,0.636075949,0.510752688,0.322899109,0.004622765,1
0.980627306,0.633544304,0.518026565,0.320130026,0.00459657,1
0.98400984,0.635443038,0.508855155,0.318805683,0.004633532,1
0.981754818,0.635443038,0.518026565,0.320250421,0.004618132,1
0.979499795,0.634810127,0.509962049,0.318324103,0.004598158,1
0.981003144,0.635443038,0.507273877,0.318324103,0.004613008,1
0.981754818,0.635443038,0.507273877,0.317842523,0.004618132,1
0.979499795,0.635443038,0.50917141,0.318645156,0.004602777,1
0.981754818,0.635443038,0.501581278,0.319046472,0.004618132,1
0.980627306,0.634810127,0.511385199,0.318324103,0.004605822,1
0.982506492,0.633755274,0.507273877,0.319126736,0.004610889,1
0.981754818,0.635443038,0.507906388,0.319287262,0.004618132,1
0.979499795,0.636075949,0.507906388,0.319447789,0.004607395,1
0.979499795,0.637974684,0.5028463,0.321117265,0.004621251,1
0.981003144,0.63628692,0.500948767,0.321374107,0.00461918,1
0.980627306,0.637974684,0.50426945,0.323862268,0.004628953,1
0.981003144,0.637974684,0.501792115,0.324905691,0.004631524,1
0.982882329,0.636708861,0.498418722,0.323621478,0.004635109,1
0.982506492,0.637974684,0.494834493,0.320892527,0.004641817,1
0.98400984,0.638544304,0.494465528,0.32169516,0.004656315,1
0.98400984,0.636708861,0.487666034,0.32145437,0.004642831,1
0.981754818,0.637341772,0.503795066,0.319889237,0.004632034,1
0.981003144,0.635443038,0.496942863,0.31431094,0.004613008,1
0.979499795,0.632827004,0.49504533,0.311421462,0.004583688,1
0.980627306,0.634177215,0.492251739,0.30496027,0.004601196,1
0.979499795,0.636708861,0.488298545,0.307006983,0.004612013,1
0.982882329,0.637341772,0.495098039,0.311341199,0.004639751,1
0.979499795,0.637974684,0.490196078,0.311742515,0.004621251,1
0.979499795,0.635443038,0.488931056,0.310980014,0.004602777,1
0.980627306,0.635443038,0.484819734,0.308331327,0.004610448,1
0.979499795,0.643037975,0.493991145,0.306766193,0.004658202,1
0.979499795,0.644556962,0.488931056,0.319768842,0.004669288,1
0.979499795,0.637278481,0.48086654,0.317842523,0.00461617,1
0.979499795,0.635443038,0.489141893,0.311581989,0.004602777,1
0.979499795,0.635443038,0.486021505,0.30989646,0.004602777,1
0.979499795,0.63628692,0.483870968,0.310498435,0.004608935,1
0.979499795,0.630822785,0.484029096,0.30496027,0.004569064,1
0.979499795,0.631983122,0.480497575,0.301629344,0.004577531,1
0.979499795,0.635443038,0.476280835,0.301107633,0.004602777,1
0.979499795,0.635443038,0.480497575,0.303074083,0.004602777,1
0.977449774,0.632911392,0.481657179,0.299903684,0.00457044,1
0.977449774,0.63278481,0.47944339,0.298097761,0.004569519,1
0.979499795,0.634810127,0.484503479,0.294004334,0.004598158,1
0.978133115,0.631983122,0.482816783,0.289750381,0.004568298,1
0.978133115,0.631983122,0.47944339,0.285897745,0.004568298,1
0.977449774,0.632911392,0.477229602,0.286780641,0.00457044,1
0.977449774,0.632911392,0.469323213,0.289670118,0.00457044,1
0.976424764,0.633544304,0.474699557,0.290272092,0.004568119,1
0.976766434,0.634599156,0.48513599,0.291034593,0.004578092,1
0.975399754,0.633544304,0.475015813,0.293763544,0.004561203,1
0.975399754,0.634599156,0.473329117,0.296653022,0.004568854,1
0.976424764,0.636075949,0.471220746,0.296051047,0.004586508,1
0.975399754,0.635443038,0.466160658,0.296010916,0.004574974,1
0.976424764,0.636075949,0.470113852,0.290392487,0.004586508,1
0.975399754,0.635443038,0.467741935,0.288225379,0.004574974,1
0.975399754,0.634599156,0.467741935,0.284733927,0.004568854,1
0.975399754,0.635443038,0.459835547,0.283168794,0.004574974,1
0.975399754,0.636708861,0.470588235,0.286178666,0.004584154,1
0.976766434,0.638734177,0.473961628,0.287984589,0.004608144,1
0.976424764,0.638544304,0.465211891,0.288225379,0.004604438,1
0.975399754,0.637974684,0.468058191,0.288466169,0.004593335,1
0.975399754,0.638544304,0.465528147,0.286780641,0.004597467,1
0.975399754,0.637974684,0.465528147,0.286539851,0.004593335,1
0.975399754,0.638544304,0.462681847,0.285817481,0.004597467,1
0.975399754,0.640253165,0.463841451,0.28702143,0.004609862,1
0.975399754,0.640253165,0.464263125,0.283168794,0.004609862,1
0.975399754,0.640253165,0.464421252,0.284974717,0.004609862,1
0.975399754,0.641097046,0.269028041,0.287342483,0.004615983,1
0.975399754,0.644177215,0.179000633,0.288947749,0.004638326,0
0.978474785,0.647468354,0.167615433,0.295930653,0.004683439,0
0.978474785,0.647468354,0.167615433,0.292318806,0.004683439,0
0.978133115,0.648101266,0.162555345,0.289108275,0.004685686,0
0.979499795,0.650632911,0.169512966,0.289429328,0.004713637,0
0.979499795,0.648945148,0.165085389,0.288466169,0.004701317,0
0.979499795,0.648101266,0.163820367,0.289429328,0.004695158,0
0.979499795,0.646835443,0.163820367,0.286780641,0.004685918,0
0.979499795,0.64556962,0.157020873,0.283529978,0.004676679,0
0.979499795,0.64556962,0.153067679,0.281964845,0.004676679,0
0.979499795,0.64556962,0.152435168,0.281964845,0.004676679,0
0.979499795,0.64556962,0.159392789,0.278593788,0.004676679,0
0.979499795,0.64464135,0.155597723,0.27915563,0.004669904,0
0.979499795,0.644177215,0.15370019,0.278352998,0.004666517,0
0.979499795,0.644873418,0.150063251,0.277389839,0.004671598,0
0.979499795,0.64556962,0.159392789,0.276587206,0.004676679,0
0.979499795,0.64278481,0.155597723,0.271610884,0.004656354,0
0.979499795,0.64278481,0.155597723,0.272413516,0.004656354,0
0.979499795,0.64371308,0.151802657,0.273537202,0.004663129,0
0.979499795,0.64371308,0.144212524,0.272574043,0.004663129,0
0.979499795,0.64464135,0.145951929,0.271129304,0.004669904,0
0.979499795,0.644177215,0.144845035,0.271008909,0.004666517,0
0.979499795,0.64556962,0.151170145,0.270647725,0.004676679,0
0.979499795,0.64556962,0.142631246,0.268119432,0.004676679,0
0.979499795,0.64556962,0.142631246,0.268841801,0.004676679,0
0.979499795,0.64556962,0.143580013,0.269925355,0.004676679,0
0.977449774,0.644177215,0.142789374,0.262220082,0.004652402,0
0.977449774,0.644177215,0.143580013,0.263424031,0.004652402,0
0.978474785,0.644873418,0.150221379,0.262942451,0.004664528,0
0.975399754,0.64278481,0.13598988,0.26438719,0.004628225,0
0.978474785,0.644873418,0.14516129,0.263664821,0.004664528,0
